web-scraper-order,web-scraper-start-url,review_link,review_link-href,author,message,title,coord
"1711210746-1157","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Максим Попов","Шикарное место, когда заезжаешь в этот район, ощущение, что ты в Костроме пропадает)))","Лесной квартал","41.025101,57.735588"
"1711210746-1158","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","АЛЕКСЕЙ","Очень хороший м-рн, всё рядом, новая школа, д. с., торговые центры","Лесной квартал","41.025101,57.735588"
"1711210746-1159","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Марина Сивцова","Строя т аккуратно, но не нравится, что близко со школой и садиком некоторые дома, считаю неуместно это
Должно быть расстояние  больше от таких объектов","Лесной квартал","41.025101,57.735588"
"1711210746-1160","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","михаил жеребцов","На сегодняшний день лучший ЖК в Костроме.","Лесной квартал","41.025101,57.735588"
"1711210746-1161","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Серый метельников","Нужное дело. Но все тоже время пустыри простаивают. Лесной массив очень жалко, получился бы отличный лыжный парк, парк отдыха, типа советского парка берендеевка.","Лесной квартал","41.025101,57.735588"
"1711210746-1162","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Максим Ковалёв","Хочу здесь жить! Качество, скорость строительства, безопасность.","Лесной квартал","41.025101,57.735588"
"1711210746-1163","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Юрий Ч","Большая парковка, всегда чистый дом, крутой лифт.","Лесной квартал","41.025101,57.735588"
"1711210746-1164","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Dmitry","Парковочных мест не хватает.","Лесной квартал","41.025101,57.735588"
"1711210746-1165","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Серега","Цена не соответсвует качеству в часности планировка квартир не понравилась","Лесной квартал","41.025101,57.735588"
"1711210746-1166","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Александр Чуйко","Красиво. Лес рядом","Лесной квартал","41.025101,57.735588"
"1711210746-1167","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/","Отзывы","https://yandex.ru/maps/org/lesnoy_kvartal/55893139132/reviews/","Натали П","Очень жаль лес, все вырубили","Лесной квартал","41.025101,57.735588"
"1711210754-1168","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Светлана Митченко","Спокойной микрорайон, чисто, единственное что рядом озеро или речка заросшая, весь вид портит, а так мне понравилась, квартира студия, чистенькая, есть всё не обходимое","Венеция","40.864147,57.754459"
"1711210754-1169","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Любовь Волкова","Развитие инфраструктуры находится на начальной стадии:дороги (особенно весной можно заметить отсутствие как такового асфальтового покрытия-выбоины,страшно за себя и за машину),в зимний период они настолько узки,что двухсторонее движение а/транспорта затруднено.Микрорайон находится на окраине города и вижу имеются проблемы у оабочего населения и школьников уехать к месту работы/учебы.В Венеции имеется 2 магазина (Адмирал,пятерочка),что считаю недостаточным.Также есть большой детский сад.Конечно,есть  своего рода плюс,это как в деревне,может воздух чище,дома трехэтажные ,с высокой слышимостью(видимо застройщики очень экономили на звукоизоляции).И как подводя итог,микрорайон больше подойдет для возрастной категории населения.","Венеция","40.864147,57.754459"
"1711210754-1170","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Надежда Надежда","Микрорайон расположен в пригороде Костромы, на мой взгляд тихий, спокойный район, ходят автобусы, имеются магазины в шаговой доступности. Если немного прогуляться можно выйти к реке, достаточно живописно","Венеция","40.864147,57.754459"
"1711210754-1171","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Александр Анатольевич","Магазины, детский сад, детские площадки. Автобусное сообщение. 15-20 минут до центра Костромы. Чистый, опрятный и тихий микрорайон. Ценник на жильё конечно завышен.","Венеция","40.864147,57.754459"
"1711210754-1172","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Артём","Район так себе, убитые дороги, и много переселенцев с расслееных домов которые ведут аморальный образ жизни. Из плюсов это окраина и спальный район.","Венеция","40.864147,57.754459"
"1711210754-1173","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Игорь Захаров","Тихий райончик с наличием парковочных мест, для остановки на авто при посещении Костромы -- самое то!!!","Венеция","40.864147,57.754459"
"1711210754-1174","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Лиза","Дома в целом хорошие, но не устраивает, что остановка находится не в шаговой доступности, хотелось бы поближе, мало транспорта в город, а из торговых центров одна ""Венеция"", в котором тоже не все товары есть...","Венеция","40.864147,57.754459"
"1711210754-1175","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","nada ipatova","Хороший  тихий микрорайон. Хочется площадку для выгула собак и что б почистили озера","Венеция","40.864147,57.754459"
"1711210754-1176","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Николай Погонец","Хороший новый микрорайон, с не высокими жилыми домами. Вокруг чисто и аккуратно, есть магазины хороший подьезд.","Венеция","40.864147,57.754459"
"1711210754-1177","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Nikita Shubin","Красивый, тихий район, но слабая инфраструктура. Если нет машины то туго, автобусы часто опаздывают или вовсе не приезжают.","Венеция","40.864147,57.754459"
"1711210754-1178","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Надежда Баранова","Новый микрорайон. Живёт очень много молодых семей с детьми. Наконец - то построили   детский сад, и он успешно работает. Достаточное количество магазинов.  Хотелось бы улучшить транспортное сообщение. Огромный недостаток в том, что нет школы. Дети ездят на общественном транспорте, очень неудобно и достаточно затратно, особенно если ребёнок посещает ещё и учреждения дополнительного образования. В день семья тратит на проезд одного ребёнка около 100 рублей, а если ребёнок не один... Был в микрорайоне центр семейного развития""Ступени роста"", но хозяин торгового центра выселил детский центр, чтобы отдать площадь под магазин дешёвой одежды. Магазин не просуществовал и полгода, а родители и дети лишились детского центра. Парк ""Малинка"" тоже приходит в запустение, никто не убирает территорию, уменьшили до немыслимые размеров, пляж захламлен. Застройка микрорайона продолжается, а благоустройством никто не занимается:ни застройщик, ни администрация города Сегодня 30 мая-день нашего микрорайона, но почему-то нет никакого праздника по этому поводу, а зачем, когда нужна была реклама нового микрорайона-были праздники. Сейчас это никому не надо, район застраивается, квартиры покупаются. Школы как не было, так и нет. Парк приходит в ужасное состояние, но это не волнует городские власти.  А вообще идея малотажного строительства прекрасная, вот только воплощение этой идеи в жизнь сильно хромает.","Венеция","40.864147,57.754459"
"1711210754-1179","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Марина Я","Чистый район, транспорт ходит очень плохо есть только два автобуса и 1 маршрутка. Если нет машины выбраться из микрорайона практически не возможно, с такой дорогой такси ехать не хотят. Есть два продуктовых магазина, умный склад, красное белое, несколько пекарен. Огромный плюс автономка - экономия на коммунальных платежах.","Венеция","40.864147,57.754459"
"1711210754-1180","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","ксения васильевна","Ну что сказать, про Сахалин?? Сейчас пора зимы, поэтому дорогу от магазина ""5"" чистить не обязательно, кто там живёт?! Никто из управляющей компании. Хотя, извините, чистили! 1 раз за неделю и даже, было дело, с крыш снег кидали. Летом фонари не везде горят, а точнее до магазина ""5"", а дальше зачем - кто-то вообще там живёт? Дома, по своей конфигурации и постройки - неплохие, широкие лестничные пролеты, детские площадки, мусоркии даже - лавочки.
Поставила бы 4, но дороги, дороги....","Венеция","40.864147,57.754459"
"1711210754-1181","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Александр Тимофеев","С дорогами беда. В остальном, всё хорошо, за исключением некоторых косяков проектов (например: не правильная работа вентиляции) и отсутствия деревьев. Чтобы исключить наговоры - я купил здесь квартиру.","Венеция","40.864147,57.754459"
"1711210754-1182","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Нина В.","Меня все устраивает. Недалеко от дома. Вежливые сотрудники магазина. Чистота. Не устраивают только высокие цены.","Венеция","40.864147,57.754459"
"1711210754-1183","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Евгений Павлов","Тихое, красивое, живописное место для проживания! Аномалия - нет комаров от слова ""совсем"". Рекомендую!!!","Венеция","40.864147,57.754459"
"1711210754-1184","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Нина А.","Вполне комфортно и удобно здесь жить. Только бы мусор вывозили вовремя и дорожки зимой чистили лучше.","Венеция","40.864147,57.754459"
"1711210754-1185","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Джордж ср. Ковбой","Заезжаю в Венецию и вспоминаю фильм ""Эдвард руки-ножницы"". Неестественные цвета домов, но местным нравится. Тихо, вдали от шума города.","Венеция","40.864147,57.754459"
"1711210754-1186","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Луиза","Моё любимое место летом очень красиво ❤️","Венеция","40.864147,57.754459"
"1711210754-1187","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Александр Матросов","Хороший район, правда есть и негативные стороны. Детские площадки которые были изначально построены, частично сломаны, что-то украдено. Дороги в плохом состоянии, за исключением новых домов. Часто слышим про воровство. За рекой никто не ухаживает. В целом неплохо. В перспективе не плохо, строится школа и поликлиника. Не хватает места для отдыха и досуга.","Венеция","40.864147,57.754459"
"1711210754-1188","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Владимир Ростников","Отличный, тихий микрорайон города. Со всеми комуникациями и автономным отоплением квартир. Автобусы, магазины, детский сад, всё есть. Дома в три этажа, а это значитстоянки для автомобилей всегда есть.","Венеция","40.864147,57.754459"
"1711210754-1189","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Денис Марков","Достаточно новый микрорайон с достаточно не дорогим жильем. В последнее время появилась вся инфраструктура, садик, магазины. Из минусов- зимой очень узкие дороги, разьезжаешся в сантиметрах. Мало парковочных мест, как то вечером приехал в гости и встать некуда все друг на друге стоят, в принципе как и везде. Но в данном случае вы строите новые дома, так можно и о парковке подумать.","Венеция","40.864147,57.754459"
"1711210754-1190","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Андрей Ивков","Хороший тихий район но не везде, в некоторых локальных местах нецензурные брань регулярно и тп, а так все отлично а и на автобусе хрен уедешь он всего 1 а народу толпа.","Венеция","40.864147,57.754459"
"1711210754-1191","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Нина Альбертин","Кассы не всегда все работают, иногда собирается очень много народа в очередях. Ассортимент меньше, чем в Солнечном, а в остальном всё в порядке","Венеция","40.864147,57.754459"
"1711210754-1192","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Ольга","Место прекрасное ""рай для пенсионеров"", но зимой плохо расчищают дороги и тротуары. Можно бы очистить реку Ключевка, а то она зарастает..","Венеция","40.864147,57.754459"
"1711210754-1193","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Инкогнито 6593","Плохо с транспортом,с Ключевки рано утром не уедешь,а до Адмирала нужно пешком идти 3 остановки,дороги не чистят.Придумайте с транспортом пустите автобусы в круговую по Венеции!!!","Венеция","40.864147,57.754459"
"1711210754-1194","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Maks","Отличный микрорайон малоэтажной застройки. Тихо спокойно, движение транспорта не большое, детские площадки. Торговый цент, магазины, детский сад. Не хватает школы.","Венеция","40.864147,57.754459"
"1711210754-1195","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Nat V","Отличный микрорайон, дома в основном 3 этажа, газовый котел позволяет существенно экономить на коммунальных платежах. Территория благоустроенная дорожки, детские площадки, места для парковки всё отлично. Супермаркеты на выбор Адмирал, Пятерочка, Винный склад, Красное-Белое, пекарня Бриошь, мини пекарня хлеб, павильон Овощи-фрукты, Новый большой детский сад. Удобные маршрутки 22 по Заволге и автобусы 66 в центр и 65 в Давыдовский. Жаль что школы 31 и 19 далековаты - 5-6 остановок добираться и детская поликлиника на Паново только.","Венеция","40.864147,57.754459"
"1711210754-1196","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Виталий Донцов","Сам район хороший, но дорог вообще нет, одни ямы.","Венеция","40.864147,57.754459"
"1711210754-1197","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Юлия Чеботарева","Комфортный район для проживания. Тихо, спокойно.","Венеция","40.864147,57.754459"
"1711210754-1198","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Сергей Папижук","Хороший, тихий микрорайон, с торговым центром и магазинами","Венеция","40.864147,57.754459"
"1711210754-1199","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Алексей Сергеевич Смирнов","Был проездом в новогодние праздники , микрорайон не убран , на дорогах колеи , автомобили еле разъезжаются , позор управляющей компании .","Венеция","40.864147,57.754459"
"1711210754-1200","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Григорий Орлов","В Венеции все хорошо, только нужно решать проблему с транспортом,ну и конечно узкая проезжая часть","Венеция","40.864147,57.754459"
"1711210754-1201","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Сережка Лебедева","Неплохо, есть пару автобусов. Несколько магазинов, садик. Жить можно","Венеция","40.864147,57.754459"
"1711210754-1202","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Екатерина Маркова","Экологически чистое местожительства,речка рядом,множество детских площадок,сетевые магазины,остановки общественного транспорта. Удаленность от города,более чистый воздух","Венеция","40.864147,57.754459"
"1711210754-1203","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","J R","Спокойное тихое место, не хватает ассортимента в магазинах, добираться удобно, но долго. Люди здесь живут приятные и добрые.","Венеция","40.864147,57.754459"
"1711210754-1204","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Елена Масленикова","Хорошие дома, балкон огромный, автономное отопление, природа и свежий воздух. Живут друзья- довольны.","Венеция","40.864147,57.754459"
"1711210754-1205","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Игорь.","Ключовка 
Зимой это очень Ужасно, дороги не чистят из двух полосной дороги получается однополосная, машины не разъедутся, снега по пол метра по краям и до днища с низу тоже достаёт, едешь и шаркаешь","Венеция","40.864147,57.754459"
"1711210754-1206","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Богдан Ерценко","Всё замечательно, отопление не понравилось, стоят катлы не очень хорошие, постоянно перезапуска приходиться","Венеция","40.864147,57.754459"
"1711210754-1207","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Нина Курочкина","Отдельная страна,хорошо там","Венеция","40.864147,57.754459"
"1711210754-1208","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Анонимный отзыв","Современный район. Детский сад раскрашен яркими,сочными цветами.Видно из далека. Инфраструктура на высоком уровне. Торговый комплекс ,,Венеция""  очень понравился. Мне правда из районов Юбилейный и Давыдовский здесь непривычно.","Венеция","40.864147,57.754459"
"1711210754-1209","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Семён Калугин","Очень люблю это место - это мой дом. А по существу: Есть садик (очень хороший), рядом все магазины (торговый центр), есть СТО, мойка,, наверное все необходимое, чтобы не ехать в город. Супер. А самое главное - рядом природа, река и конечно тишина.","Венеция","40.864147,57.754459"
"1711210754-1210","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Яна Кадышева","Работаю в недвижке 2 года, посмотрела районов не мало, хочу поделиться своим мнением.
Очень нравится этот район, похож на посёлок городского типа. Малоэтажные дома, повсюду детские площадки, пруд с мангалами, можно искупаться, позагорать и поесть шашлыков.
В последнее время Венеция стала популярна, квартиры раскупают. 
Есть конечно 2 группы людей: которые любят Венецию и которым она вообще не нравится.
Считаю негативное мнение было сформировано из-за социальных домов, которые были построены ""на скорую руку"" для переселенцев. Эти дома так и называем - социальные, они без балконов, построены из блока, проблемы конечно в некоторых из них имеются. Ну и контингент есть там специфический)) хотя где его нет!
Кирпичные же дома хорошего качества, с балконами.
Дорога конечно приходит в негодность, надеюсь, когда будет достроена Ключевка, всё поправят.","Венеция","40.864147,57.754459"
"1711210754-1211","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Дмитрий Андрианов","Отличное место, чтобы жить. Только проблемно добираться на автобусе. От моей квартиры 10 минут идти до остановки! Когда продлят транспорт до Ключевки?!","Венеция","40.864147,57.754459"
"1711210754-1212","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Сержио Баландин","Хороший жилой комплекс приезжаю сюда по работе, новые дома, развитая инфраструктура. Рядом с городом, хорошая экология.","Венеция","40.864147,57.754459"
"1711210754-1213","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Анатолий Шатов","Удобно расположена,прямо на въезде в город.развита инфраструктура,детский сад магазины,транспорт,во все районы города","Венеция","40.864147,57.754459"
"1711210754-1214","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Лекс","Хороший район. Есть садик. Игровые площадки и детский городок. Речка. Пляж. Жаль что нет школы и офиса сбербанка. Думаю все будет. 25 минут езды до жд вокзала и 30 минут до центра. Не так и далеко. 65 и 66 маршруты автобусов плюс заволжская маршрутка.","Венеция","40.864147,57.754459"
"1711210754-1215","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Сергей","Я гулял в соседнем учхозе и селище и понял что у них гораздо унылее район. В Венеции как то по веселее. Из преимуществ наличие ТЦ и пятерочки. Архитектура лучше по сравнению с 9 этажаками например. Местоположение конечно несколько удалено от города но это единственный недостаток. Общественный транспорт постоянно эволюционирует и некоторые маршруты заезжают в глубь самого микрорайона.","Венеция","40.864147,57.754459"
"1711210754-1216","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Марина Малько","Плохо ходит маршрутка (по выходным с утра её можно не ждать, часов до 8 утра) ездят два автобуса 65 и 66, вечером после 21 в этот микрорайон добраться можно в большинстве случаев только на такси. Есть несколько продуктовых магазинов, что очень удобно, чтобы не выезжать в город за хлебом и всякой мелочевкой.","Венеция","40.864147,57.754459"
"1711210754-1217","https://yandex.ru/maps/org/venetsiya/102013176698/","Отзывы","https://yandex.ru/maps/org/venetsiya/102013176698/reviews/","Александр Макаров","Постройка века....Не вздумайте там купить квартиру и сейчас объясню почему:
1. Построили вроде новый ЖК,а дорог уже нет, одни ямы.
2. Вокруг грязь, мусор и т.п.
3. Школ рядом нету, надо ехать на автобусе несколько остановок (особенно это будет интересно в зимнее время, так как Венеция это конечная). По поводу садиков не знаю, врать не буду.
4. Контингент живущий в ЖК как бы сказать помягче, весьма разнообразен (жилье дешёвое).
5. С паркингом проблема, видимо когда строили ЖК голову не включили.
6. Детских площадок нормальных нет.
7. Секций , бассейнов, фитнесов и спортзалов нет.
Если Вас все это не волнует можете брать в ЖК Венеция жилплощадь.","Венеция","40.864147,57.754459"
"1711210764-1218","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Александр Зайцев","Хороший микрорайон, есть магазины и детские центры, ПВЗ WB, рядом школа 24.","Катино","41.010113,57.728085"
"1711210764-1219","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Василий Морозов","Неплохой, достаточно чистый и спокойный район. Имеется недостаток парковочных мест. Новый район в близи от школы и детсада. Имеются детские площадки и магазины шаговой доступности.","Катино","41.010113,57.728085"
"1711210764-1220","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Wagner","Отличный район, тихий, спокойный, чистый, все необходимые магазины в доступности, приятно гулять по этому району
Правда тротуара не хватает, немного когда идёшь к району
Ну и зелени, кустов, деревьев например, смотрелось бы супер","Катино","41.010113,57.728085"
"1711210764-1221","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","natalia reshetnikova","Развитая инфраструктура площадки, отличное местоположение, детские площадки, остановки общественного транспорта.","Катино","41.010113,57.728085"
"1711210764-1222","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Аксинья","Отличный микрорайон для проживания, особенно семей с детьми. Воздух чистый,много зелени, во дворах сделаны детские площадки, вся инфраструктура в шаговой доступности.","Катино","41.010113,57.728085"
"1711210764-1223","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Алина","Живу в Катино уже два года. Подбирала квартиру тщательно, хотелось меньше шума от машин и ближе к работе. Район мне нравится, невысокие дома, эстетично смотрятся, красиво обустроенные дворы. До любых магазинов и до парка Победы можно пешком дойти. Переезжайте в наш район, вам понравится).","Катино","41.010113,57.728085"
"1711210764-1224","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Наталья Волкова","Все вроде есть но нет одного терминала сбербанка и т.д порой вечером или в течение дня понадобиться и нет приходится бежать искать ближайший","Катино","41.010113,57.728085"
"1711210764-1225","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Елена Яковлева","Очень хорошо, прекрасные детские площадки, вот только не хватает парковки для машин, а в остальном всё замечательно.","Катино","41.010113,57.728085"
"1711210764-1226","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Максим Сергеевич","Катино - хороший жилой комплекс, хорошо убрано, всегда чисто, не мусорят, не сорят","Катино","41.010113,57.728085"
"1711210764-1227","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Дмитрий Варламов","Отличный микрорайон, бесят только лежачие полицейские, кто их только делал? Высокие и крутые, неужели нельзя было сделать помягче!","Катино","41.010113,57.728085"
"1711210764-1228","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Л я","Аккуратный район, компактный.дома разные : друзья живут с собственной планировкой , другие со стандартной.","Катино","41.010113,57.728085"
"1711210764-1229","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Yurii Poshkus","Город легенда , с старинными улочками , центральной площадью , могучей рекой , матушкой Волгой , с старинными церквами и неповторимой , исконно русской атмосферой !","Катино","41.010113,57.728085"
"1711210764-1230","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Алексей","Микрорайон ухоженный, красивый,но дома холодноватый, в соседнем Жужелино те что из газосиликата значительно теплее","Катино","41.010113,57.728085"
"1711210764-1231","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","иван волков","Жил там, в крайнем доме. Тишина.","Катино","41.010113,57.728085"
"1711210764-1232","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Сергей Анатольевич","Хорошо спакойна нет олкашей и вообще всякий социальный одброс не трется","Катино","41.010113,57.728085"
"1711210764-1233","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Катерина Григорьева","Самый лучший район👍","Катино","41.010113,57.728085"
"1711210764-1234","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Денис Денисоа","хороший микрорайон, квартиры с котлами парковки хватает и магазины в доме.","Катино","41.010113,57.728085"
"1711210764-1235","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","Михаил","Цены у них не самые низкие.
Остальное хорошо.","Катино","41.010113,57.728085"
"1711210764-1236","https://yandex.ru/maps/org/katino/195599936757/","Отзывы","https://yandex.ru/maps/org/katino/195599936757/reviews/","михаил антонов","Тихо, спокойно.","Катино","41.010113,57.728085"
